Antecedent,Consequent,Support,Confidence,Lift
FamilySupport=no,"Address=U, Internet=yes",0.2607594936708861,0.6732026143790849,0.9885317199990281
"Activities=no, Address=U",FamilySize=GT3,0.2759493670886076,0.703225806451613,0.9885202617380325
"Failures=0, G2Level=Medium",FamilySize=GT3,0.2759493670886076,0.703225806451613,0.9885202617380325
"Address=U, FamilySupport=no",Romantic=no,0.1949367088607595,0.6581196581196581,0.9884306652367488
"Failures=0, StudyTime=2-5 hrs",SchoolSupport=no,0.34430379746835443,0.860759493670886,0.9883720930232558
"Absences=Medium, HigherEducation=yes",School=GP,0.3139240506329114,0.8732394366197184,0.9883368981799104
"AgeGroup=17-18, Failures=0",Internet=yes,0.30632911392405066,0.8231292517006804,0.9882554845646467
Romantic=no,"Address=U, Internet=yes",0.4481012658227848,0.6730038022813688,0.9882397840191104
"Address=U, Internet=yes",Romantic=no,0.4481012658227848,0.6579925650557621,0.9882397840191104
"G1Level=Low, Internet=yes",Romantic=no,0.189873417721519,0.6578947368421053,0.9880928557134281
"Address=U, Failures=0",FamilySize=GT3,0.4430379746835443,0.7028112449799196,0.9879375151852963
FamilySupport=yes,"Address=U, SchoolSupport=no",0.40759493670886077,0.6652892561983471,0.9879295345802522
"Failures=0, StudyTime=2-5 hrs",Internet=yes,0.3291139240506329,0.8227848101265822,0.9878419452887537
"FamilySize=GT3, G2Level=Low",School=GP,0.2430379746835443,0.8727272727272727,0.9877572284449074
"Activities=yes, FamilySize=GT3",SchoolSupport=no,0.31139240506329113,0.8601398601398601,0.9876605952187347
"Address=U, StudyTime=2-5 hrs",Result=Pass,0.27341772151898736,0.6625766871165645,0.9876143072114829
"G1Level=Medium, Internet=yes",FamilySize=GT3,0.2810126582278481,0.7025316455696202,0.9875444839857651
"G2Level=Medium, SchoolSupport=no",FamilySize=GT3,0.2810126582278481,0.7025316455696202,0.9875444839857651
"HigherEducation=yes, Romantic=yes",FamilySize=GT3,0.21518987341772153,0.7024793388429752,0.9874709567365665
"Activities=no, Romantic=no",FamilySize=GT3,0.23291139240506328,0.7022900763358778,0.9872049115753442
AgeGroup=17-18,Internet=yes,0.37468354430379747,0.8222222222222223,0.9871664978047958
"Result=Pass, Sex=F",School=GP,0.2936708860759494,0.8721804511278195,0.987138332938363
"G2Level=Medium, Sex=M",School=GP,0.189873417721519,0.8720930232558141,0.9870393816219099
"FamilySupport=no, SchoolSupport=no",Romantic=no,0.23291139240506328,0.6571428571428571,0.9869636067354699
"Activities=no, StudyTime=2-5 hrs",HigherEducation=yes,0.22531645569620254,0.9368421052631579,0.9868070175438597
AgeGroup=17-18,"School=GP, SchoolSupport=no",0.3392405063291139,0.7444444444444445,0.9867636092468307
"Activities=no, SchoolSupport=no",Romantic=no,0.28607594936708863,0.6569767441860466,0.9867141214961536
"Romantic=no, StudyTime=<2 hrs",HigherEducation=yes,0.18734177215189873,0.9367088607594937,0.9866666666666667
"Absences=Low, FamilySize=GT3",SchoolSupport=no,0.2936708860759494,0.8592592592592593,0.9866494401378123
"FamilySize=LE3, SchoolSupport=no",Internet=yes,0.21012658227848102,0.8217821782178218,0.9866381774955612
"G2Level=Medium, School=GP",FamilySize=GT3,0.28607594936708863,0.7018633540372672,0.9866050706217813
"Absences=Medium, HigherEducation=yes",SchoolSupport=no,0.30886075949367087,0.8591549295774648,0.9865296429741238
"Activities=yes, Internet=yes",FamilySize=GT3,0.3037974683544304,0.7017543859649124,0.9864518948617095
"Absences=Low, Internet=yes",SchoolSupport=no,0.3240506329113924,0.8590604026845637,0.9864211019197753
Activities=yes,Romantic=no,0.3341772151898734,0.6567164179104477,0.9863231371658815
Activities=yes,"Address=U, Internet=yes",0.34177215189873417,0.6716417910447761,0.9862398046940021
Romantic=no,"Internet=yes, School=GP",0.4936708860759494,0.7414448669201521,0.9860967085301686
"Internet=yes, School=GP",Romantic=no,0.4936708860759494,0.6565656565656566,0.9860967085301686
"Internet=yes, School=GP",SchoolSupport=no,0.6455696202531646,0.8585858585858586,0.9858762038994597
SchoolSupport=no,"Internet=yes, School=GP",0.6455696202531646,0.7412790697674418,0.9858762038994596
"HigherEducation=yes, StudyTime=2-5 hrs",Internet=yes,0.3949367088607595,0.8210526315789474,0.9857622780355143
"SchoolSupport=no, StudyTime=<2 hrs",Internet=yes,0.19746835443037974,0.8210526315789474,0.9857622780355143
"HigherEducation=yes, Sex=M",Address=U,0.33164556962025316,0.7660818713450293,0.9856753719260148
"FamilySupport=yes, G2Level=Medium",SchoolSupport=no,0.24556962025316456,0.8584070796460176,0.9856709199423749
Absences=Low,Result=Pass,0.30632911392405066,0.6612021857923497,0.9855655222187854
Sex=M,"HigherEducation=yes, Internet=yes",0.369620253164557,0.7807486631016043,0.9852898464061779
"FamilySize=GT3, Sex=F",Internet=yes,0.3240506329113924,0.8205128205128205,0.9851141766035383
"G1Level=Medium, Result=Pass",School=GP,0.3569620253164557,0.8703703703703703,0.985089674201422
"FamilySize=LE3, HigherEducation=yes",School=GP,0.2379746835443038,0.8703703703703703,0.985089674201422
"G2Level=Medium, Internet=yes",Romantic=no,0.25569620253164554,0.6558441558441558,0.985013085773542
"G2Level=Low, StudyTime=2-5 hrs",HigherEducation=yes,0.18227848101265823,0.935064935064935,0.984935064935065
"AgeGroup=17-18, HigherEducation=yes",Internet=yes,0.3468354430379747,0.8203592814371259,0.9849298363758806
"Activities=no, Sex=F",Result=Pass,0.18734177215189873,0.6607142857142857,0.9848382749326144
"School=GP, StudyTime=<2 hrs",Internet=yes,0.1848101265822785,0.8202247191011236,0.9847682797718658
"Address=U, FamilySupport=no",Failures=0,0.23037974683544304,0.7777777777777778,0.9846866096866097
"FamilySize=GT3, FamilySupport=no",Failures=0,0.1949367088607595,0.7777777777777778,0.9846866096866097
"G1Level=Medium, Sex=F",Address=U,0.189873417721519,0.7653061224489797,0.9846772585255601
Sex=F,"Failures=0, SchoolSupport=no",0.3569620253164557,0.6778846153846154,0.9844280260180995
Absences=Low,HigherEducation=yes,0.43291139240506327,0.9344262295081966,0.9842622950819672
"Failures=0, School=GP",SchoolSupport=no,0.6075949367088608,0.8571428571428572,0.9842192691029902
"Absences=Low, Romantic=no",SchoolSupport=no,0.27341772151898736,0.8571428571428572,0.9842192691029902
"G1Level=Medium, Sex=F",SchoolSupport=no,0.21265822784810126,0.8571428571428572,0.9842192691029902
"Activities=no, SchoolSupport=no",Internet=yes,0.3569620253164557,0.8197674418604651,0.9842192691029901
SchoolSupport=no,"Failures=0, School=GP",0.6075949367088608,0.6976744186046512,0.9842192691029901
"Absences=Low, School=GP",SchoolSupport=no,0.3493670886075949,0.8571428571428571,0.98421926910299
"Activities=no, Sex=F",SchoolSupport=no,0.2430379746835443,0.8571428571428571,0.98421926910299
"Activities=no, FamilySize=GT3",School=GP,0.3037974683544304,0.8695652173913044,0.9841783979070637
"Activities=no, HigherEducation=yes",FamilySize=GT3,0.3189873417721519,0.7,0.983985765124555
"Romantic=yes, SchoolSupport=no",FamilySize=GT3,0.21265822784810126,0.7,0.983985765124555
FamilySupport=no,Address=U,0.29620253164556964,0.7647058823529412,0.9839049626365204
"Activities=yes, Result=Pass",Address=U,0.26329113924050634,0.7647058823529412,0.9839049626365204
Sex=M,Address=U,0.3620253164556962,0.7647058823529411,0.9839049626365203
"FamilySize=GT3, Romantic=yes",HigherEducation=yes,0.21518987341772153,0.9340659340659341,0.9838827838827839
Result=Fail,School=GP,0.28607594936708863,0.8692307692307694,0.9837998677540226
AgeGroup=<=16,"Failures=0, SchoolSupport=no",0.3189873417721519,0.6774193548387096,0.9837523719165084
"Address=U, School=GP",SchoolSupport=no,0.620253164556962,0.8566433566433567,0.983645714750366
SchoolSupport=no,"Address=U, School=GP",0.620253164556962,0.7122093023255814,0.983645714750366
"SchoolSupport=no, StudyTime=2-5 hrs",School=GP,0.369620253164557,0.8690476190476192,0.983592577432119
"Failures=0, Romantic=no",SchoolSupport=no,0.46835443037974683,0.8564814814814814,0.983459840654608
"Activities=yes, HigherEducation=yes",SchoolSupport=no,0.42278481012658226,0.8564102564102564,0.9833780560524746
StudyTime=<2 hrs,Internet=yes,0.21772151898734177,0.8190476190476191,0.9833550441453178
"Absences=Low, HigherEducation=yes",Internet=yes,0.35443037974683544,0.8187134502923977,0.9829538384969517
"HigherEducation=yes, Sex=F",Internet=yes,0.42278481012658226,0.8186274509803921,0.982850587043328
"FamilySize=GT3, SchoolSupport=no",Romantic=no,0.40253164556962023,0.654320987654321,0.9827254377317749
Activities=yes,SchoolSupport=no,0.43544303797468353,0.8557213930348258,0.9825870646766168
"G1Level=Medium, G2Level=Medium",School=GP,0.31645569620253167,0.8680555555555556,0.9824697548551417
"FamilySize=GT3, G1Level=Medium",Romantic=no,0.22025316455696203,0.6541353383458647,0.982446610823637
Romantic=yes,"Failures=0, Internet=yes",0.22025316455696203,0.6590909090909091,0.982418524871355
"Absences=Low, Activities=yes",SchoolSupport=no,0.1949367088607595,0.8555555555555556,0.9823966408268735
"G2Level=Medium, HigherEducation=yes",FamilySize=GT3,0.31139240506329113,0.6988636363636364,0.9823883856357165
"Absences=Medium, Internet=yes",School=GP,0.26582278481012656,0.8677685950413222,0.9821449714651067
"Absences=Low, Result=Pass",School=GP,0.26582278481012656,0.8677685950413222,0.9821449714651067
StudyTime=2-5 hrs,"HigherEducation=yes, SchoolSupport=no",0.4050632911392405,0.8080808080808081,0.982128982128982
"Activities=yes, Address=U",SchoolSupport=no,0.3291139240506329,0.8552631578947368,0.9820608935128519
"HigherEducation=yes, SchoolSupport=no",School=GP,0.7139240506329114,0.8676923076923077,0.9820586290500329
School=GP,"HigherEducation=yes, SchoolSupport=no",0.7139240506329114,0.8080229226361031,0.9820586290500329
"Romantic=no, StudyTime=2-5 hrs",Result=Pass,0.21012658227848102,0.6587301587301588,0.9818808026355197
"AgeGroup=17-18, HigherEducation=yes",Result=Pass,0.27848101265822783,0.6586826347305389,0.9818099649757089
"G2Level=Low, Sex=F",School=GP,0.18227848101265823,0.8674698795180722,0.9818068836952393
Sex=F,"Failures=0, Internet=yes",0.3468354430379747,0.6586538461538461,0.9817670537010159
Sex=F,"HigherEducation=yes, SchoolSupport=no",0.4253164556962025,0.8076923076923076,0.9816568047337276
"G1Level=Low, Romantic=no",Address=U,0.18734177215189873,0.7628865979381443,0.9815641895295342
Address=R,HigherEducation=yes,0.20759493670886076,0.9318181818181819,0.9815151515151517
"G2Level=Medium, SchoolSupport=no",School=GP,0.3468354430379747,0.8670886075949367,0.981375358166189
"Absences=Low, School=GP",HigherEducation=yes,0.379746835443038,0.9316770186335405,0.9813664596273294
Result=Pass,FamilySize=GT3,0.46835443037974683,0.6981132075471698,0.9813335123883703
"Failures=0, Internet=yes",FamilySize=GT3,0.46835443037974683,0.6981132075471698,0.9813335123883703
FamilySize=GT3,Result=Pass,0.46835443037974683,0.6583629893238434,0.9813335123883703
FamilySize=GT3,"Failures=0, Internet=yes",0.46835443037974683,0.6583629893238434,0.9813335123883703
"Address=U, FamilySupport=no",HigherEducation=yes,0.2759493670886076,0.9316239316239316,0.9813105413105414
Sex=F,Internet=yes,0.43037974683544306,0.8173076923076923,0.9812660743511807
"G1Level=Low, Result=Fail",Internet=yes,0.21518987341772153,0.8173076923076923,0.9812660743511807
"FamilySize=GT3, G1Level=Low",Internet=yes,0.21518987341772153,0.8173076923076923,0.9812660743511807
"Internet=yes, Romantic=no",SchoolSupport=no,0.4607594936708861,0.8544600938967136,0.981138770608145
Absences=Low,"Internet=yes, School=GP",0.34177215189873417,0.7377049180327868,0.9811227024341778
FamilySize=LE3,"HigherEducation=yes, School=GP",0.2379746835443038,0.8245614035087719,0.9810293806806172
"Absences=Low, SchoolSupport=no",HigherEducation=yes,0.37721518987341773,0.93125,0.9809166666666668
"G1Level=Medium, Sex=M",School=GP,0.19746835443037974,0.8666666666666667,0.9808978032473734
"Activities=no, Failures=0",School=GP,0.3291139240506329,0.8666666666666666,0.9808978032473733
G2Level=Medium,FamilySize=GT3,0.32151898734177214,0.6978021978021978,0.9808963278714168
"AgeGroup=17-18, School=GP",Address=U,0.2759493670886076,0.7622377622377623,0.9807293683515182
"Activities=no, SchoolSupport=no",FamilySize=GT3,0.3037974683544304,0.6976744186046512,0.9807167094264669
"HigherEducation=yes, Result=Pass",FamilySize=GT3,0.45569620253164556,0.6976744186046511,0.9807167094264668
"HigherEducation=yes, StudyTime=2-5 hrs",Result=Pass,0.31645569620253167,0.6578947368421053,0.980635551142006
Activities=no,"Failures=0, SchoolSupport=no",0.33164556962025316,0.6752577319587628,0.980613250454821
"G1Level=Medium, Result=Pass",FamilySize=GT3,0.28607594936708863,0.6975308641975309,0.9805149158648565
SchoolSupport=no,School=GP,0.7544303797468355,0.866279069767442,0.9804591190777637
School=GP,SchoolSupport=no,0.7544303797468355,0.8538681948424068,0.9804591190777637
"G1Level=Medium, G2Level=Medium",Romantic=no,0.2379746835443038,0.6527777777777778,0.9804076890578792
"Activities=yes, Internet=yes",SchoolSupport=no,0.369620253164557,0.8538011695906433,0.9803821569427446
"Activities=yes, Sex=M",Address=U,0.20253164556962025,0.761904761904762,0.9803009151543354
"Activities=no, Sex=F",School=GP,0.24556962025316456,0.8660714285714286,0.980224109701187
"G1Level=Low, G2Level=Low",Romantic=no,0.1949367088607595,0.652542372881356,0.9800541341754205
"SchoolSupport=no, Sex=M",Address=U,0.33164556962025316,0.7616279069767442,0.9799447011590031
"G1Level=Low, School=GP",Internet=yes,0.2582278481012658,0.816,0.9796960486322188
"AgeGroup=17-18, School=GP",HigherEducation=yes,0.3367088607594937,0.9300699300699301,0.9796736596736597
"AgeGroup=17-18, SchoolSupport=no",HigherEducation=yes,0.40253164556962023,0.9298245614035088,0.9794152046783626
"SchoolSupport=no, Sex=F",Result=Pass,0.28607594936708863,0.6569767441860466,0.979267222465994
"Address=U, AgeGroup=17-18",School=GP,0.2759493670886076,0.8650793650793652,0.9791012871242099
"Activities=no, Internet=yes",Romantic=no,0.2607594936708861,0.6518987341772151,0.9790874524714828
"Failures=0, Sex=F",Internet=yes,0.3468354430379747,0.8154761904761906,0.9790671587784051
"SchoolSupport=no, StudyTime=2-5 hrs",Internet=yes,0.3468354430379747,0.8154761904761906,0.9790671587784051
Activities=no,Failures=0,0.379746835443038,0.7731958762886598,0.9788858049167328
"FamilySize=GT3, FamilySupport=no",HigherEducation=yes,0.23291139240506328,0.9292929292929293,0.9788552188552189
StudyTime=2-5 hrs,"Failures=0, Internet=yes",0.3291139240506329,0.6565656565656565,0.9786544692205068
"G2Level=Low, HigherEducation=yes",Romantic=no,0.21772151898734177,0.6515151515151515,0.9785113492337827
"HigherEducation=yes, Romantic=no",Internet=yes,0.5240506329113924,0.8149606299212598,0.9784481727018165
Sex=F,"Internet=yes, School=GP",0.38734177215189874,0.735576923076923,0.9782925407925407
"Absences=Low, FamilySize=GT3",Internet=yes,0.27848101265822783,0.8148148148148148,0.9782731059326804
"Activities=yes, Address=U",Romantic=no,0.25063291139240507,0.6513157894736842,0.9782119271562938
Romantic=no,SchoolSupport=no,0.5670886075949367,0.8517110266159696,0.9779821381200815
SchoolSupport=no,Romantic=no,0.5670886075949367,0.6511627906976745,0.9779821381200814
Activities=no,Internet=yes,0.4,0.8144329896907216,0.9778146836712311
"Activities=no, Internet=yes",Failures=0,0.30886075949367087,0.7721518987341771,0.9775641025641024
Absences=Low,Internet=yes,0.37721518987341773,0.8142076502732241,0.9775441393857858
"Romantic=no, Sex=F",Address=U,0.2481012658227848,0.7596899224806201,0.9774512031916772
StudyTime=2-5 hrs,"School=GP, SchoolSupport=no",0.369620253164557,0.7373737373737375,0.9773913632974036
"G1Level=Low, Result=Fail",Address=U,0.2,0.7596153846153846,0.9773552994237032
Activities=no,HigherEducation=yes,0.45569620253164556,0.9278350515463917,0.977319587628866
"Address=U, Result=Pass",FamilySize=GT3,0.369620253164557,0.6952380952380953,0.9772919844094222
AgeGroup=17-18,HigherEducation=yes,0.42278481012658226,0.9277777777777777,0.9772592592592593
"Address=U, Internet=yes",FamilySize=GT3,0.47341772151898737,0.6951672862453532,0.9771924486367064
FamilySize=GT3,"Address=U, Internet=yes",0.47341772151898737,0.6654804270462633,0.9771924486367064
"G2Level=Medium, School=GP",SchoolSupport=no,0.3468354430379747,0.8509316770186336,0.9770872454138381
"Internet=yes, StudyTime=2-5 hrs",SchoolSupport=no,0.3468354430379747,0.8509316770186336,0.9770872454138381
"FamilySize=GT3, G1Level=Medium",Address=U,0.25569620253164554,0.7593984962406014,0.9770762410913275
"HigherEducation=yes, Result=Fail",School=GP,0.25569620253164554,0.8632478632478631,0.9770283839051744
"Address=U, SchoolSupport=no",Romantic=no,0.4379746835443038,0.650375939849624,0.976800365933846
Romantic=no,"Address=U, SchoolSupport=no",0.4379746835443038,0.6577946768060836,0.9768003659338459
"G1Level=Medium, Romantic=no",Internet=yes,0.2430379746835443,0.8135593220338984,0.9767657513780846
Absences=Medium,School=GP,0.3189873417721519,0.8630136986301369,0.9767633551831062
G2Level=Low,School=GP,0.3189873417721519,0.8630136986301369,0.9767633551831062
"Address=U, StudyTime=2-5 hrs",Romantic=no,0.2683544303797468,0.6503067484662577,0.9766964473162425
FamilySize=LE3,"School=GP, SchoolSupport=no",0.21265822784810126,0.736842105263158,0.9766866831508302
"Activities=no, Failures=0",Internet=yes,0.30886075949367087,0.8133333333333332,0.9764944275582572
"HigherEducation=yes, Romantic=no",SchoolSupport=no,0.5468354430379747,0.8503937007874016,0.9764695110785571
"Activities=no, Romantic=no",School=GP,0.28607594936708863,0.8625954198473283,0.9762899450994117
StudyTime=2-5 hrs,Internet=yes,0.40759493670886077,0.8131313131313131,0.9762518805071997
"Absences=Low, SchoolSupport=no",School=GP,0.3493670886075949,0.8624999999999999,0.9761819484240687
"Result=Pass, Sex=F",SchoolSupport=no,0.28607594936708863,0.849624060150376,0.9755857667424376
"Romantic=no, SchoolSupport=no",Internet=yes,0.4607594936708861,0.8125,0.9754939209726444
"FamilySize=GT3, Result=Fail",Internet=yes,0.19746835443037974,0.8125,0.9754939209726444
"HigherEducation=yes, School=GP",SchoolSupport=no,0.7139240506329114,0.8493975903614458,0.9753257214906137
SchoolSupport=no,"HigherEducation=yes, School=GP",0.7139240506329114,0.8197674418604651,0.9753257214906136
FamilySize=GT3,Address=U,0.5392405063291139,0.7580071174377224,0.9752860305794799
Address=U,FamilySize=GT3,0.5392405063291139,0.6938110749185668,0.9752860305794799
Absences=Low,"HigherEducation=yes, School=GP",0.379746835443038,0.819672131147541,0.9752123247086707
"Activities=yes, G2Level=Medium",Address=U,0.18227848101265823,0.7578947368421053,0.975141436653523
"FamilySize=GT3, School=GP",SchoolSupport=no,0.5417721518987342,0.8492063492063493,0.9751061277224069
"AgeGroup=17-18, Internet=yes",HigherEducation=yes,0.3468354430379747,0.9256756756756758,0.9750450450450452
"G1Level=Medium, SchoolSupport=no",School=GP,0.3620253164556962,0.8614457831325301,0.9749887803362446
Sex=M,Failures=0,0.36455696202531646,0.7700534759358288,0.9749074454956808
"Internet=yes, Result=Pass",FamilySize=GT3,0.3949367088607595,0.6933333333333332,0.9746144721233688
"FamilySupport=yes, HigherEducation=yes",Result=Pass,0.38734177215189874,0.6538461538461539,0.9746008708272859
StudyTime=2-5 hrs,SchoolSupport=no,0.4253164556962025,0.8484848484848485,0.974277660324172
"AgeGroup=17-18, FamilySize=GT3",Internet=yes,0.25063291139240507,0.8114754098360656,0.9742637899247596
"FamilySize=GT3, SchoolSupport=no",Address=U,0.46582278481012657,0.757201646090535,0.9742496749373333
Sex=F,"Address=U, Internet=yes",0.3493670886075949,0.6634615384615383,0.9742279096368314
"G2Level=Low, Result=Fail",School=GP,0.26582278481012656,0.860655737704918,0.9740946028465404
"Address=U, G2Level=Low",Internet=yes,0.21772151898734177,0.8113207547169812,0.9740781097665884
"Address=U, G1Level=Low",Internet=yes,0.21772151898734177,0.8113207547169812,0.9740781097665884
"Address=U, Romantic=no",SchoolSupport=no,0.4379746835443038,0.8480392156862746,0.9737659598723212
"AgeGroup=17-18, Internet=yes",Address=U,0.28354430379746837,0.7567567567567568,0.9736772603222115
Sex=M,"HigherEducation=yes, School=GP",0.38734177215189874,0.8181818181818181,0.9734392113910185
"Failures=0, FamilySupport=yes",SchoolSupport=no,0.42278481012658226,0.8477157360406091,0.9733945224884901
"AgeGroup=17-18, School=GP",FamilySize=GT3,0.25063291139240507,0.6923076923076923,0.973172734738571
"Address=U, FamilySupport=yes",SchoolSupport=no,0.40759493670886077,0.8473684210526315,0.9729957160342717
Activities=yes,Address=U,0.3848101265822785,0.7562189054726367,0.9729852366830342
"Absences=Medium, Failures=0",Address=U,0.23544303797468355,0.7560975609756098,0.9728291093985858
"HigherEducation=yes, Romantic=yes",School=GP,0.26329113924050634,0.859504132231405,0.9727912098321059
"Absences=Medium, FamilySupport=yes",SchoolSupport=no,0.18227848101265823,0.8470588235294118,0.972640218878249
G1Level=Low,"Address=U, School=GP",0.25316455696202533,0.7042253521126761,0.9726189303654094
"Activities=yes, SchoolSupport=no",Address=U,0.3291139240506329,0.7558139534883721,0.972464207257026
"Activities=no, FamilySize=GT3",Failures=0,0.2683544303797468,0.7681159420289855,0.9724544778892604
"FamilySupport=yes, Internet=yes",SchoolSupport=no,0.4481012658227848,0.84688995215311,0.9724463113386002
FamilySize=GT3,"Address=U, SchoolSupport=no",0.46582278481012657,0.6548042704626335,0.9723597249351136
"Address=U, SchoolSupport=no",FamilySize=GT3,0.46582278481012657,0.6917293233082706,0.9723597249351135
Romantic=no,Internet=yes,0.5392405063291139,0.8098859315589354,0.9723554497440106
"Address=R, SchoolSupport=no",HigherEducation=yes,0.18227848101265823,0.9230769230769231,0.9723076923076924
StudyTime=<2 hrs,"HigherEducation=yes, SchoolSupport=no",0.21265822784810126,0.8,0.9723076923076923
"FamilySupport=no, School=GP",Failures=0,0.2430379746835443,0.7679999999999999,0.9723076923076922
"Absences=Low, School=GP",Result=Pass,0.26582278481012656,0.6521739130434782,0.9721082854799014
"Absences=Low, G1Level=Medium",School=GP,0.1848101265822785,0.8588235294117648,0.9720209000505646
"G2Level=Low, School=GP",Internet=yes,0.2582278481012658,0.8095238095238095,0.9719206831668837
"G1Level=Medium, StudyTime=2-5 hrs",School=GP,0.2,0.8586956521739131,0.9718761679332254
"Activities=no, Address=U",HigherEducation=yes,0.3620253164556962,0.9225806451612903,0.9717849462365592
"G2Level=Medium, StudyTime=2-5 hrs",SchoolSupport=no,0.1949367088607595,0.8461538461538461,0.9716010733452594
"FamilySize=GT3, StudyTime=2-5 hrs",Internet=yes,0.2683544303797468,0.8091603053435115,0.9714842571753405
"FamilySupport=no, Internet=yes",School=GP,0.2607594936708861,0.8583333333333333,0.971466093600764
"School=GP, Sex=M",HigherEducation=yes,0.38734177215189874,0.9216867469879518,0.970843373493976
FamilySupport=no,HigherEducation=yes,0.3569620253164557,0.9215686274509804,0.9707189542483661
"Absences=Low, Sex=F",SchoolSupport=no,0.20759493670886076,0.845360824742268,0.9706904818988252
"G2Level=Low, Internet=yes",Address=U,0.21772151898734177,0.7543859649122807,0.9706268929653122
"G1Level=Low, Internet=yes",Address=U,0.21772151898734177,0.7543859649122807,0.9706268929653122
"Romantic=no, StudyTime=2-5 hrs",FamilySize=GT3,0.22025316455696203,0.6904761904761906,0.9705982036942892
"G1Level=Medium, Romantic=no",Address=U,0.22531645569620254,0.7542372881355933,0.9704355987412356
FamilySupport=no,"School=GP, SchoolSupport=no",0.28354430379746837,0.7320261437908497,0.970303110058341
Activities=no,"School=GP, SchoolSupport=no",0.3594936708860759,0.7319587628865979,0.9702137964436448
"G2Level=Medium, StudyTime=2-5 hrs",School=GP,0.19746835443037974,0.8571428571428571,0.9701187065083913
"FamilySupport=yes, Internet=yes",Result=Pass,0.34430379746835443,0.6507177033492823,0.9699377087659112
"Activities=no, School=GP",HigherEducation=yes,0.3822784810126582,0.9207317073170731,0.9698373983739838
Sex=M,"Failures=0, HigherEducation=yes",0.35443037974683544,0.7486631016042781,0.9695800824055404
Absences=Medium,"Address=U, HigherEducation=yes",0.26582278481012656,0.7191780821917807,0.9695404179718545
"Romantic=yes, School=GP",HigherEducation=yes,0.26329113924050634,0.9203539823008849,0.9694395280235989
Romantic=yes,FamilySize=GT3,0.23037974683544304,0.6893939393939394,0.9690768898953953
"FamilySupport=no, School=GP",HigherEducation=yes,0.2911392405063291,0.9199999999999999,0.9690666666666666
"FamilySize=GT3, Sex=M",HigherEducation=yes,0.2911392405063291,0.9199999999999999,0.9690666666666666
Romantic=yes,School=GP,0.28607594936708863,0.8560606060606061,0.9688938091516888
"G2Level=Low, HigherEducation=yes",School=GP,0.28607594936708863,0.8560606060606061,0.9688938091516888
"FamilySupport=yes, StudyTime=2-5 hrs",SchoolSupport=no,0.27341772151898736,0.84375,0.9688408430232558
"G1Level=Low, G2Level=Low",School=GP,0.25569620253164554,0.8559322033898304,0.9687484823466562
"FamilySize=GT3, HigherEducation=yes",Address=U,0.5088607594936709,0.752808988764045,0.9685978845661165
Address=U,"FamilySize=GT3, HigherEducation=yes",0.5088607594936709,0.6547231270358307,0.9685978845661165
"AgeGroup=17-18, FamilySupport=yes",School=GP,0.22531645569620254,0.8557692307692307,0.968564029094115
"G1Level=Low, Result=Fail",School=GP,0.22531645569620254,0.8557692307692307,0.968564029094115
"Failures=0, FamilySize=LE3",School=GP,0.1949367088607595,0.8555555555555556,0.9683221903852277
FamilySize=LE3,"Internet=yes, School=GP",0.21012658227848102,0.7280701754385965,0.9683088191860122
"Activities=yes, School=GP",SchoolSupport=no,0.3949367088607595,0.8432432432432433,0.9682589566310498
"FamilySupport=yes, G1Level=Low",Internet=yes,0.189873417721519,0.8064516129032259,0.9682321796254536
"HigherEducation=yes, StudyTime=<2 hrs",Internet=yes,0.189873417721519,0.8064516129032259,0.9682321796254536
"Absences=Medium, Romantic=no",SchoolSupport=no,0.21772151898734177,0.8431372549019608,0.9681372549019608
"AgeGroup=17-18, HigherEducation=yes",FamilySize=GT3,0.2911392405063291,0.688622754491018,0.96799283994289
FamilySupport=yes,SchoolSupport=no,0.5164556962025316,0.8429752066115701,0.9679511820103784
"G2Level=Medium, Romantic=no",SchoolSupport=no,0.2582278481012658,0.8429752066115701,0.9679511820103784
"HigherEducation=yes, Result=Fail",Address=U,0.22278481012658227,0.752136752136752,0.9677329547036385
"Absences=Medium, Internet=yes",Address=U,0.23037974683544304,0.7520661157024793,0.9676420706921149
"Activities=no, SchoolSupport=no",HigherEducation=yes,0.4,0.9186046511627908,0.9675968992248063
"SchoolSupport=no, Sex=F",School=GP,0.3721518987341772,0.8546511627906976,0.9672985939894715
"Internet=yes, Sex=M",HigherEducation=yes,0.369620253164557,0.918238993710692,0.9672117400419289
"Activities=no, HigherEducation=yes",Internet=yes,0.3670886075949367,0.8055555555555556,0.9671563660925363
"HigherEducation=yes, StudyTime=2-5 hrs",SchoolSupport=no,0.4050632911392405,0.8421052631578947,0.9669522643818849
"Sex=F, StudyTime=2-5 hrs",Internet=yes,0.23037974683544304,0.8053097345132743,0.9668612314065147
"Result=Pass, SchoolSupport=no",FamilySize=GT3,0.41265822784810124,0.6877637130801688,0.966785290628707
"FamilySupport=yes, HigherEducation=yes",SchoolSupport=no,0.49873417721518987,0.8418803418803418,0.9666939972172529
"Activities=no, Internet=yes",HigherEducation=yes,0.3670886075949367,0.9177215189873418,0.9666666666666667
"Address=U, G2Level=Medium",FamilySize=GT3,0.25063291139240507,0.6875,0.9664145907473309
"FamilySupport=yes, StudyTime=2-5 hrs",FamilySize=GT3,0.22278481012658227,0.6875,0.9664145907473309
"Absences=Medium, School=GP",SchoolSupport=no,0.2683544303797468,0.8412698412698413,0.9659929863418236
